File,Number of Threads/Processes,N,Sum,Time Taken
Multithreading,2,1000000000,499999999500000000,1.278517
Multithreading,2,1000000000,499999999500000000,1.284540
Multithreading,2,1000000000,499999999500000000,1.289490
Multithreading,2,1000000000,499999999500000000,1.267011
Multithreading,2,1000000000,499999999500000000,1.285782
Multithreading,2,1000000000,499999999500000000,1.295349
Multithreading,2,1000000000,499999999500000000,1.295819
Multithreading,2,1000000000,499999999500000000,1.290120
Multithreading,2,1000000000,499999999500000000,1.290801
Multithreading,2,1000000000,499999999500000000,1.281326
Multithreading,2,1000000000,499999999500000000,1.297156
Multithreading,2,1000000000,499999999500000000,1.282327
Multithreading,2,1000000000,499999999500000000,1.296434
Multithreading,2,1000000000,499999999500000000,1.302243
Multithreading,2,1000000000,499999999500000000,1.291691
Multithreading,2,1000000000,499999999500000000,1.293443
Multithreading,2,1000000000,499999999500000000,1.292628
Multithreading,2,1000000000,499999999500000000,1.282903
Multithreading,2,1000000000,499999999500000000,1.291511
Multithreading,2,1000000000,499999999500000000,1.292089
Multithreading,2,1000000000,499999999500000000,1.296639
Multithreading,2,1000000000,499999999500000000,1.274105
Multithreading,2,1000000000,499999999500000000,1.296399
Multithreading,2,1000000000,499999999500000000,1.292332
Multithreading,2,1000000000,499999999500000000,1.269332
Multithreading,2,1000000000,499999999500000000,1.289860
Multithreading,2,1000000000,499999999500000000,1.288884
Multithreading,2,1000000000,499999999500000000,1.295065
Multithreading,2,1000000000,499999999500000000,1.284435
Multithreading,2,1000000000,499999999500000000,1.288091
Multithreading,2,1000000000,499999999500000000,1.288010
Multithreading,2,1000000000,499999999500000000,1.292063
Multiprocessing_fork,2,1000000000,499999999500000000,1.283385
Multiprocessing_fork,2,1000000000,499999999500000000,1.303815
Multiprocessing_fork,2,1000000000,499999999500000000,1.286377
Multiprocessing_fork,2,1000000000,499999999500000000,1.278078
Multiprocessing_fork,2,1000000000,499999999500000000,1.317178
Multiprocessing_fork,2,1000000000,499999999500000000,1.313845
Multiprocessing_fork,2,1000000000,499999999500000000,1.276254
Multiprocessing_fork,2,1000000000,499999999500000000,1.303258
Multiprocessing_fork,2,1000000000,499999999500000000,1.275810
Multiprocessing_fork,2,1000000000,499999999500000000,1.287284
Multiprocessing_fork,2,1000000000,499999999500000000,1.281883
Multiprocessing_fork,2,1000000000,499999999500000000,1.316991
Multiprocessing_fork,2,1000000000,499999999500000000,1.293624
Multiprocessing_fork,2,1000000000,499999999500000000,1.288113
Multiprocessing_fork,2,1000000000,499999999500000000,1.316606
Multiprocessing_fork,2,1000000000,499999999500000000,1.322813
Multiprocessing_fork,2,1000000000,499999999500000000,1.297066
Multiprocessing_fork,2,1000000000,499999999500000000,1.323207
Multiprocessing_fork,2,1000000000,499999999500000000,1.324172
Multiprocessing_fork,2,1000000000,499999999500000000,1.311035
Multiprocessing_fork,2,1000000000,499999999500000000,1.314286
Multiprocessing_fork,2,1000000000,499999999500000000,1.319454
Multiprocessing_fork,2,1000000000,499999999500000000,1.283789
Multiprocessing_fork,2,1000000000,499999999500000000,1.278676
Multiprocessing_fork,2,1000000000,499999999500000000,1.307017
Multiprocessing_fork,2,1000000000,499999999500000000,1.281185
Multiprocessing_fork,2,1000000000,499999999500000000,1.305895
Multiprocessing_fork,2,1000000000,499999999500000000,1.286874
Multiprocessing_fork,2,1000000000,499999999500000000,1.278163
Multiprocessing_fork,2,1000000000,499999999500000000,1.272639
Multiprocessing_fork,2,1000000000,499999999500000000,1.288262
Multiprocessing_fork,2,1000000000,499999999500000000,1.316709
Multiprocessing_fork,2,1000000000,499999999500000000,1.323946
Multiprocessing_fork,2,1000000000,499999999500000000,1.275621
Multiprocessing_fork,2,1000000000,499999999500000000,1.287182
Multiprocessing_fork,2,1000000000,499999999500000000,1.337651
Multiprocessing_fork,2,1000000000,499999999500000000,1.302261
Multiprocessing_fork,2,1000000000,499999999500000000,1.319726
Multiprocessing_fork,2,1000000000,499999999500000000,1.285527
Multiprocessing_fork,2,1000000000,499999999500000000,1.330807
Multiprocessing_fork,2,1000000000,499999999500000000,1.329166
Multiprocessing_fork,2,1000000000,499999999500000000,1.313021
Multiprocessing_fork,2,1000000000,499999999500000000,1.315350
Multiprocessing_fork,2,1000000000,499999999500000000,1.301667
Multiprocessing_fork,2,1000000000,499999999500000000,1.304532
Multiprocessing_fork,2,1000000000,499999999500000000,1.288127
Multiprocessing_fork,2,1000000000,499999999500000000,1.319029
Multiprocessing_fork,2,1000000000,499999999500000000,1.317123
Multiprocessing_fork,2,1000000000,499999999500000000,1.308189
Multiprocessing_fork,2,1000000000,499999999500000000,1.323072
Multiprocessing_fork,2,1000000000,499999999500000000,1.301090
Multiprocessing_fork,2,1000000000,499999999500000000,1.319553
Multiprocessing_fork,2,1000000000,499999999500000000,1.306670
Multiprocessing_fork,2,1000000000,499999999500000000,1.314710
Multiprocessing_fork,2,1000000000,499999999500000000,1.298953
Multiprocessing_fork,2,1000000000,499999999500000000,1.300446
Multiprocessing_fork,2,1000000000,499999999500000000,1.304784
Multiprocessing_fork,2,1000000000,499999999500000000,1.321471
Multiprocessing_fork,2,1000000000,499999999500000000,1.311136
Multiprocessing_fork,2,1000000000,499999999500000000,1.319400
Multiprocessing_fork,2,1000000000,499999999500000000,1.322304
Multiprocessing_fork,2,1000000000,499999999500000000,1.314538
Multiprocessing_fork,2,1000000000,499999999500000000,1.270460
Multiprocessing_fork,2,1000000000,499999999500000000,1.267458
Multiprocessing_fork,2,1000000000,499999999500000000,1.307032
Multiprocessing_fork,2,1000000000,499999999500000000,1.318920
Multiprocessing_fork,2,1000000000,499999999500000000,1.316294
Multiprocessing_fork,2,1000000000,499999999500000000,1.308692
Multiprocessing_fork,2,1000000000,499999999500000000,1.331522
Multiprocessing_fork,2,1000000000,499999999500000000,1.308598
Multiprocessing_fork,2,1000000000,499999999500000000,1.313307
Multiprocessing_fork,2,1000000000,499999999500000000,1.313630
Multiprocessing_fork,2,1000000000,499999999500000000,1.325350
Multiprocessing_fork,2,1000000000,499999999500000000,1.311705
Multiprocessing_fork,2,1000000000,499999999500000000,1.327043
Multiprocessing_fork,2,1000000000,499999999500000000,1.305400
Multiprocessing_fork,2,1000000000,499999999500000000,1.327894
Multiprocessing_fork,2,1000000000,499999999500000000,1.308164
Multiprocessing_fork,2,1000000000,499999999500000000,1.306679
Multiprocessing_fork,2,1000000000,499999999500000000,1.306807
Multiprocessing_fork,2,1000000000,499999999500000000,1.327764
Multiprocessing_fork,2,1000000000,499999999500000000,1.296932
Multiprocessing_fork,2,1000000000,499999999500000000,1.319367
Multiprocessing_fork,2,1000000000,499999999500000000,1.321674
Multiprocessing_fork,2,1000000000,499999999500000000,1.318852
Multiprocessing_fork,2,1000000000,499999999500000000,1.295825
Multiprocessing_fork,2,1000000000,499999999500000000,1.268171
Multiprocessing_fork,2,1000000000,499999999500000000,1.273652
Multiprocessing_fork,2,1000000000,499999999500000000,1.263158
Multiprocessing_fork,2,1000000000,499999999500000000,1.317328
Multiprocessing_fork,2,1000000000,499999999500000000,1.312637
Multiprocessing_fork,2,1000000000,499999999500000000,1.318187
Multiprocessing_fork,2,1000000000,499999999500000000,1.306991
Multiprocessing_fork,2,1000000000,499999999500000000,1.325341
Multiprocessing_fork,2,1000000000,499999999500000000,1.328023
Multiprocessing_fork,2,1000000000,499999999500000000,1.308781
Multiprocessing_fork,2,1000000000,499999999500000000,1.328915
Multiprocessing_fork,2,1000000000,499999999500000000,1.310655
Multiprocessing_fork,2,1000000000,499999999500000000,1.319200
Multiprocessing_fork,2,1000000000,499999999500000000,1.318030
Multiprocessing_popen,2,1000000000,499999999500000000,1.542594
Multiprocessing_popen,2,1000000000,499999999500000000,1.483805
Multiprocessing_popen,2,1000000000,499999999500000000,1.493886
Multiprocessing_popen,2,1000000000,499999999500000000,1.536540
Multiprocessing_popen,2,1000000000,499999999500000000,1.477889
Multiprocessing_popen,2,1000000000,499999999500000000,1.524373
Multiprocessing_popen,2,1000000000,499999999500000000,1.522245
Multiprocessing_popen,2,1000000000,499999999500000000,1.475316
Multiprocessing_popen,2,1000000000,499999999500000000,1.470870
Multiprocessing_popen,2,1000000000,499999999500000000,1.468097
Multiprocessing_popen,2,1000000000,499999999500000000,1.538202
Multiprocessing_popen,2,1000000000,499999999500000000,1.481881
Multiprocessing_popen,2,1000000000,499999999500000000,1.483531
Multiprocessing_popen,2,1000000000,499999999500000000,1.476201
Multiprocessing_popen,2,1000000000,499999999500000000,1.513504
Multiprocessing_popen,2,1000000000,499999999500000000,1.538982
Multiprocessing_popen,2,1000000000,499999999500000000,1.535185
Multiprocessing_popen,2,1000000000,499999999500000000,1.449176
Multiprocessing_popen,2,1000000000,499999999500000000,1.425423
Multiprocessing_popen,2,1000000000,499999999500000000,1.429068
Multiprocessing_popen,2,1000000000,499999999500000000,1.435422
Multiprocessing_popen,2,1000000000,499999999500000000,1.431853
Multiprocessing_popen,2,1000000000,499999999500000000,1.441239
Multiprocessing_popen,2,1000000000,499999999500000000,1.436201
Multiprocessing_popen,2,1000000000,499999999500000000,1.442271
Multiprocessing_popen,2,1000000000,499999999500000000,1.455265
Multiprocessing_popen,2,1000000000,499999999500000000,1.459340
Multiprocessing_popen,2,1000000000,499999999500000000,1.438768
Multiprocessing_popen,2,1000000000,499999999500000000,1.468339
Multiprocessing_popen,2,1000000000,499999999500000000,1.457461
Multiprocessing_popen,2,1000000000,499999999500000000,1.454630
Multiprocessing_popen,2,1000000000,499999999500000000,1.450892
Multiprocessing_popen,2,1000000000,499999999500000000,1.454037
Multiprocessing_popen,2,1000000000,499999999500000000,1.455321
Multiprocessing_popen,2,1000000000,499999999500000000,1.455823
Multiprocessing_popen,2,1000000000,499999999500000000,1.445919
Multiprocessing_popen,2,1000000000,499999999500000000,1.451181
Multiprocessing_popen,2,1000000000,499999999500000000,1.458395
Multiprocessing_popen,2,1000000000,499999999500000000,1.461552
Multiprocessing_popen,2,1000000000,499999999500000000,1.463065
Multiprocessing_popen,2,1000000000,499999999500000000,1.478661
Multiprocessing_popen,2,1000000000,499999999500000000,1.470978
Multiprocessing_popen,2,1000000000,499999999500000000,1.462225
Multiprocessing_popen,2,1000000000,499999999500000000,1.473618
Multiprocessing_popen,2,1000000000,499999999500000000,1.474551
Multiprocessing_popen,2,1000000000,499999999500000000,1.470772
Multiprocessing_popen,2,1000000000,499999999500000000,1.483374
Multiprocessing_popen,2,1000000000,499999999500000000,1.469088
Multiprocessing_popen,2,1000000000,499999999500000000,1.469481
Multiprocessing_popen,2,1000000000,499999999500000000,1.463481
Multiprocessing_popen,2,1000000000,499999999500000000,1.460713
Multiprocessing_popen,2,1000000000,499999999500000000,1.479398
Multiprocessing_popen,2,1000000000,499999999500000000,1.459832
Multiprocessing_popen,2,1000000000,499999999500000000,1.461820
Multiprocessing_popen,2,1000000000,499999999500000000,1.457356
Multiprocessing_popen,2,1000000000,499999999500000000,1.448616
Multiprocessing_popen,2,1000000000,499999999500000000,1.476946
Multiprocessing_popen,2,1000000000,499999999500000000,1.461704
Multiprocessing_popen,2,1000000000,499999999500000000,1.470489
Multiprocessing_popen,2,1000000000,499999999500000000,1.463385
Multiprocessing_popen,2,1000000000,499999999500000000,1.461045
Multiprocessing_popen,2,1000000000,499999999500000000,1.457307
Multiprocessing_popen,2,1000000000,499999999500000000,1.468472
Multiprocessing_popen,2,1000000000,499999999500000000,1.475199
Multiprocessing_popen,2,1000000000,499999999500000000,1.467936
Multiprocessing_popen,2,1000000000,499999999500000000,1.477677
Multiprocessing_popen,2,1000000000,499999999500000000,1.476752
Multiprocessing_popen,2,1000000000,499999999500000000,1.470175
Multiprocessing_popen,2,1000000000,499999999500000000,1.463892
Multiprocessing_popen,2,1000000000,499999999500000000,1.470832
Multiprocessing_popen,2,1000000000,499999999500000000,1.462157
Multiprocessing_popen,2,1000000000,499999999500000000,1.466285
Multiprocessing_popen,2,1000000000,499999999500000000,1.473059
Multiprocessing_popen,2,1000000000,499999999500000000,1.470516
Multiprocessing_popen,2,1000000000,499999999500000000,1.464012
Multiprocessing_popen,2,1000000000,499999999500000000,1.476323
Multiprocessing_popen,2,1000000000,499999999500000000,1.477552
Multiprocessing_popen,2,1000000000,499999999500000000,1.471072
Multiprocessing_popen,2,1000000000,499999999500000000,1.455586
Multiprocessing_popen,2,1000000000,499999999500000000,1.472957
Multiprocessing_popen,2,1000000000,499999999500000000,1.461219
Multiprocessing_popen,2,1000000000,499999999500000000,1.476706
Multiprocessing_popen,2,1000000000,499999999500000000,1.454849
Multiprocessing_popen,2,1000000000,499999999500000000,1.471101
Multiprocessing_popen,2,1000000000,499999999500000000,1.471913
Multiprocessing_popen,2,1000000000,499999999500000000,1.476636
Multiprocessing_popen,2,1000000000,499999999500000000,1.479824
Multiprocessing_popen,2,1000000000,499999999500000000,1.472535
Multiprocessing_popen,2,1000000000,499999999500000000,1.464324
Multiprocessing_popen,2,1000000000,499999999500000000,1.467738
Multiprocessing_popen,2,1000000000,499999999500000000,1.464411
Multiprocessing_popen,2,1000000000,499999999500000000,1.459325
Multiprocessing_popen,2,1000000000,499999999500000000,1.471640
Multiprocessing_popen,2,1000000000,499999999500000000,1.463453
Multiprocessing_popen,2,1000000000,499999999500000000,1.463156
Multiprocessing_popen,2,1000000000,499999999500000000,1.470911
Multiprocessing_popen,2,1000000000,499999999500000000,1.469498
Multiprocessing_popen,2,1000000000,499999999500000000,1.473340
Multiprocessing_popen,2,1000000000,499999999500000000,1.468337
Multiprocessing_popen,2,1000000000,499999999500000000,1.471061
Baseline,1,1000000000,499999999500000000,2.716599
Baseline,1,1000000000,499999999500000000,2.807373
Baseline,1,1000000000,499999999500000000,2.768610
Baseline,1,1000000000,499999999500000000,2.656995
Baseline,1,1000000000,499999999500000000,2.634162
Baseline,1,1000000000,499999999500000000,2.640680
Baseline,1,1000000000,499999999500000000,2.625221
Baseline,1,1000000000,499999999500000000,2.626684
Baseline,1,1000000000,499999999500000000,2.639723
Baseline,1,1000000000,499999999500000000,2.642347
Baseline,1,1000000000,499999999500000000,2.748924
Baseline,1,1000000000,499999999500000000,2.667078
Baseline,1,1000000000,499999999500000000,2.722466
Baseline,1,1000000000,499999999500000000,2.707043
Baseline,1,1000000000,499999999500000000,2.695458
Baseline,1,1000000000,499999999500000000,2.696793
Baseline,1,1000000000,499999999500000000,2.701083
Baseline,1,1000000000,499999999500000000,2.696746
Baseline,1,1000000000,499999999500000000,2.684748
Baseline,1,1000000000,499999999500000000,2.698634
Baseline,1,1000000000,499999999500000000,2.701344
Baseline,1,1000000000,499999999500000000,2.628722
Baseline,1,1000000000,499999999500000000,2.627942
Baseline,1,1000000000,499999999500000000,2.648482
Baseline,1,1000000000,499999999500000000,2.642070
Baseline,1,1000000000,499999999500000000,2.653153
Baseline,1,1000000000,499999999500000000,2.648988
